"LOC","STA","STATION","C","BAND","SPN","NUMB","SPEC","AGE","HA","WRP","SEX","HS","SK","CP","BP","F","BM","FM","FW","JP","WNG","WEIGHT","STATUS","DATE","TIME","NET","ANET","DISP","PPC","SSC","PPF","SSF","TT","RR","HD","UPP","UNP","BPL","NF","FP","N","B","A","BRSTAT","IP","SP","year"
"BOWI",14447,"DEVI","N","214187960",150500,"13560","CACH","1","S",,"U",,"6","0","1","1","0","N","0","0",62,8,"300",1994-05-30,"105","08","08",,,,,,,,,,,,,"-","-","*","A","B","03","A",1994
"BOWI",14447,"DEVI","N","214187962",150500,"13560","CACH","1","S",,"U",,"6","0","1","1","0","N","2","0",60,8,"300",1994-05-30,"114","04","04",,,,,,,,,,,,,"-","-","*","-","B","03","A",1994
"BOWI",14447,"DEVI","N","214187986",150500,"13560","CACH","1","S",,"F","B","6","0","4","1","0","N","2","0",59,10.5,"300",1994-06-05,"111","02","02",,,,,,,,,,,,,"-","-","*","-","B","04","A",1994
"BOWI",14447,"DEVI","N","216143022",150500,"13560","CACH","1","S",,"U",,"6","0","0","2","0","N","3","0",61,10.5,"300",1994-07-19,"090","05","05",,,,,,,,,,,,,"-","-","*","-","B","08","A",1994
"BOWI",14447,"DEVI","N","216143023",150500,"13560","CACH","2","O",,"U",,"8","0","0","2","4","S","3","2",65,11,"300",1994-07-19,"113","02","02",,,,,,,,,,,,,"-","-","*","A","B","08","A",1994
"BOWI",14447,"DEVI","R","216143023",150500,"13560","CACH","5","R",,"U",,"2","0","0","2","0","J","2","3",63,0,"300",1995-07-11,"075","04","04",,,,,,,,,,,,,"-","-","-","-","B","08","A",1995
"BOWI",14447,"DEVI","N","216143047",150500,"13560","CACH","2","SP",,"U",,"2","0","0","2","3","S","1","2",58,10,"300",1994-08-05,"114","06","06",,,,,,,,,,,,,"-","-","*","-","B","10","A",1994
"BOWI",14447,"DEVI","N","216143058",150500,"13560","CACH","2","JS",,"U",,"1","0","0","3","0","N","1","3",66,10,"300",1995-07-01,"111","06","06",,,,,,,,,,,,,"-","-","-","A","B","07","A",1995
"BOWI",14447,"DEVI","N","216143069",150500,"13560","CACH","1","A",,"U",,,,,,,,,,0,0,"300",1995-07-11,"075","04","04",,,,,,,,,,,,,"-","-","-","-","B","08","A",1995
"BOWI",14447,"DEVI","R","216143069",150500,"13560","CACH","1","AM",,"U",,,"0","0","2","4","S","1",,62,11.5,"300",1995-08-02,"091","08","08",,,,,,,,,,,,,"-","-","-","-","B","10","A",1995
"BOWI",14447,"DEVI","R","216143069",150500,"13560","CACH","6","R",,"U",,"6","0","0","2","0","S","3","0",61,8.4,"300",1997-06-09,"080","01","01",,,,,,,,,,,,,"-","-","-","A","B","04","A",1997
"BOWI",14447,"DEVI","N","216143154",150500,"13560","CACH","2","S",,"U",,"1","0","0","3","0","N","2","3",65,11,"300",1994-06-27,"090","08","08",,,,,,,,,,,,,"-","-","*","-","B","06","A",1994
"BOWI",14447,"DEVI","R","216143154",150500,"13560","CACH","2","S",,"U",,"1","0","0","2","0","N","0","3",64,12,"300",1994-06-27,"113","06","06",,,,,,,,,,,,,"-","-","*","-","B","06","A",1994
"BOWI",14447,"DEVI","N","216149094",150500,"13560","CACH","2","SJ",,"U",,"2","0","0","0","0","A","1","3",66,0,"300",2001-05-16,"122","02","02",,,,,,,,,,,,,"-","-","-","A","B","02","A",2001
"BOWI",14447,"DEVI","N","220002701",150500,"13560","CACH","2","SJ",,"U",,"4","0","0","2","4","S","1","2",63,10.1,"300",2002-07-15,"105","03","03",,,,,,,,,,,,,"-","-","B","A","B","08","A",2002
"BOWI",14447,"DEVI","N","222071425",150500,"13560","CACH","1","P",,"F","B","6","0","1","1","0","N","0","0",62,9,"300",2003-05-29,"121","10","10",,"1","1",,,"1","1",,,,,,"-","-","-","-","B","03","A",2003
"BOWI",14447,"DEVI","N","222071462",150500,"13560","CACH","6","P",,"U",,,"0","0","4","0","N","1",,61,10.2,"300",2004-05-19,"093","01","01",,"B","B",,,,,,,,,,"-","-","-","A","B","02","A",2004
"BOWI",14447,"DEVI","N","222071492",150500,"13560","CACH","2","SJ",,"U",,"1","0","0","0","0","N","1","3",61,8.7,"300",2005-05-25,"104","09","09",,,,,,,,,,,,,"-","-","-","A","B","03","A",2005
"BOWI",14447,"DEVI","N","222159016",150500,"13560","CACH","1","MF",,"U",,"8","0","0","0","4","S","3","2",63,11,"300",2007-07-01,"121","05","05",,"J","L","L","J","J","J",,,,"J",,"-","-","B","-","B","07","A",2007
"BOWI",14447,"DEVI","N","231056800",150500,"13560","CACH","1","BS",,"F","B","6","0","2","0","0","N","3",,56,9.4,"300",2004-05-19,"085","07","07",,,,,,,,,,,,,"-","-","-","-","B","02","A",2004
"BOWI",14447,"DEVI","N","231060417",150500,"13560","CACH","1","S",,"U",,"6","0","0","2","0","N","3",,65,,"300",2004-06-04,"072","01","01",,,,,,,,,,,,,"-","-","-","A","B","04","A",2004
"BOWI",14447,"DEVI","N","231060446",150500,"13560","CACH","2","SJ",,"U",,"0","0","0","2","3","N","1","3",62,8.7,"300",2008-06-30,"065","10","10",,,,"J","J",,,,,,"J",,"-","-","-","A","B","07","A",2008
"BOWI",14447,"DEVI","N","231060450",150500,"13560","CACH","2","J",,"U",,,"0","0","2","2","N","2","3",62,10.3,"300",2008-07-19,"090","03","03",,"J",,,,,,,,,"J",,"I","-","-","-","B","09","A",2008
"BOWI",14447,"DEVI","R","231060450",150500,"13560","CACH","5","R",,"U",,"6","0","0","3","0","S","2",,60,10.3,"300",2009-06-02,"100","06","06",,"B","B",,,,"U",,,,,,"I","-","-","*","B","04","A",2009
"BOWI",14447,"DEVI","N","232009217",150500,"13560","CACH","2","SJ",,"U",,"2","0","0","0","0","N","0","3",64,8.5,"300",2006-05-29,"084","10","10",,,,,,,,,,,,,"-","-","-","-","B","03","A",2006
"BOWI",14447,"DEVI","N","232009219",150500,"13560","CACH","2","SJ",,"U",,"0","0","0","2","0","N","0","3",63,8.3,"300",2006-05-29,"104","08","08",,,,,,,,,,,,,"-","-","-","A","B","03","A",2006
"BOWI",14447,"DEVI","N","232009238",150500,"13560","CACH","6","PS",,"F","R","6","1","0","1","0","N","1",,61,10.5,"300",2007-05-23,"071","07","07",,"B","B","B","B",,"B",,,,"B",,"-","-","-","-","B","03","A",2007
"BOWI",14447,"DEVI","R","232009238",150500,"13560","CACH","6","R",,"F","B","6","0","3","2","0","N","1",,59,,"300",2008-06-30,"065","10","10",,,,"N",,,,,,,"N",,"-","-","-","A","B","07","A",2008
"BOWI",14447,"DEVI","N","232009243",150500,"13560","CACH","2","JI",,"U",,"1","0","0","0","0","N","1",,59,9.5,"300",2007-06-21,"092","08","08",,"J","J","J","J","J","J",,,,"J","J","-","-","-","-","B","06","A",2007
"BOWI",14447,"DEVI","R","232009243",150500,"13560","CACH","2","P",,"U",,"1","0","0","0","0","N","2","2",59,10,"300",2007-07-01,"101","07","07",,"J","F",,"J","J","J",,,,"F",,"-","-","-","-","B","07","A",2007
"BOWI",14447,"DEVI","N","232009248",150500,"13560","CACH","2","J",,"U",,"3","0","0","0","0","N","2","2",59,9,"300",2007-07-01,"105","07","07",,"J","F","J","J","J","J",,,,"F",,"-","-","-","-","B","07","A",2007
"BOWI",14447,"DEVI","N","232009288",150500,"13560","CACH","2","SJ",,"U",,"4","0","0","3","0","N","2","3",57,9.5,"300",2008-06-10,"085","08","08",,"J",,"J",,,"J",,,,"J",,"-","-","-","A","B","05","A",2008
"BOWI",14447,"DEVI","R","232009288",150500,"13560","CACH","2","SP",,"U",,"2","0","0","2","0","N","2","2",60,9.3,"300",2008-07-10,"073","01","01",,"J",,"J",,,,,,,"J",,"I","-","-","-","B","08","A",2008
"BOWI",14447,"DEVI","N","232009289",150500,"13560","CACH","0",,,"U",,"5","0","0","3","0","N","2","3",61,10,"300",2008-06-10,"093","08","08",,"J",,"J",,,,,,,"J",,"-","-","B","A","B","05","A",2008
"BOWI",14447,"DEVI","N","232009295",150500,"13560","CACH","6","PS",,"F","B","6","0","3","2","0","N","1",,59,10.1,"300",2008-07-01,"114","03","03",,"B",,"B","B",,,,,,"B",,"I","-","-","A","B","07","A",2008
"BOWI",14447,"DEVI","N","237073908",150500,"13560","CACH","5","L",,"U",,,"0","0","1","3","S","2",,63,10,"300",2008-07-27,"070","01","01",,"L","L","F",,,,,,,"F",,"-","-","-","-","B","10","A",2008
"BOWI",14447,"DEVI","N","237073917",150500,"13560","CACH","2","P",,"U",,"8","0","0","3","0","N","0",,63,10.2,"300",2009-07-02,"104","06","06",,"J","J","J","J",,"J",,,,,,"I","-","-","*","B","07","A",2009
"LEAV",14448,"RADE","N","212022473",150700,"13570","BCCH","2","J",,"U",,"8","0","0","3","0","J","1","1",0,0,"300",1997-06-12,"120","08","08",,,,,,,,,,,,,,"-","-","-","B","05","A",1997
"LEAV",14448,"RADE","N","212153730",150700,"13570","BCCH","2","SJ",,"U",,"2","0","0","0","3","N","0","3",60,12,"300",1994-07-14,"080","01","01",,,,,,,,,,,,,,"-","*","-","B","08","A",1994
"LEAV",14448,"RADE","N","212153731",150700,"13570","BCCH","2","SJ",,"U",,"1","0","0","0","0","N","0","3",62,9.5,"300",1994-07-14,"080","01","01",,,,,,,,,,,,,,"-","*","-","B","08","A",1994
"LEAV",14448,"RADE","R","212153731",150700,"13570","BCCH","2","SJ",,"U",,"1","0","0","0","4","N","0","1",60,11,"300",1994-08-05,"092","01","01",,,,,,,,,,,,,,"-","*","-","B","10","A",1994
"LEAV",14448,"RADE","N","212153747",150700,"13570","BCCH","2","J",,"U",,"8","0","0","0","4","A","0","2",66,11.5,"300",1994-08-05,"092","01","01",,,,,,,,,,,,,,"-","*","-","B","10","A",1994
"LEAV",14448,"RADE","N","212153748",150700,"13570","BCCH","1","SA",,"F","B","6","0","5","0","3","A","2","0",64,13,"300",1994-08-05,"092","01","01",,,,,,,,,,,,,,"-","*","-","B","10","A",1994
"LEAV",14448,"RADE","N","212153749",150700,"13570","BCCH","2","SJ",,"U",,"2","0","0","0","3","A","2","2",66,12,"300",1994-08-05,"092","01","01",,,,,,,,,,,,,,"-","*","-","B","10","A",1994
"LEAV",14448,"RADE","N","214005944",150700,"13570","BCCH","6","PS",,"F","B","6","0","3","0","0","N","0",,69,13,"300",1998-06-09,"111","01","01",,"6","6",,,,"6",,,,,,,"-","-","-","B","04","A",1998
"LEAV",14448,"RADE","N","216035525",150700,"13570","BCCH","2","JS",,"U",,"0","0","0","0","4","N","1","3",65,0,"500",1998-07-23,"124","09","09","L",,,,,,,,,,,,,"-","B","A","B","09","A",1998
"LEAV",14448,"RADE","N","216035675",150700,"13570","BCCH","1","PM",,"U",,"8","0","0","0","4","S","1",,70,15,"300",1999-07-17,"083","01","01",,,,,,,,,,,,,,"-","-","-","B","09","A",1999
"LEAV",14448,"RADE","N","216150931",150700,"13570","BCCH","2","SJ",,"U",,"1","0","0","0","3","N","0","2",62,13.5,"300",1996-07-24,"101","02","02",,,,,,,,,,,,,,"-","-","-","B","09","A",1996
"LEAV",14448,"RADE","N","216150933",150700,"13570","BCCH","5","BA",,"F","B","8","0","2","0","0","N","0","0",66,13,"300",1996-07-24,"101","02","02",,,,,,,,,,,,,,"-","-","-","B","09","A",1996
"LEAV",14448,"RADE","R","216150933",150700,"13570","BCCH","6","PS",,"F","R","6","1","0","0","0","N","1",,69,14,"300",1998-06-03,"063","08","08",,"6",,,,,"6",,,,,,,"-","-","-","B","03","A",1998
"LEAV",14448,"RADE","N","219051170",150700,"13570","BCCH","1","P",,"U",,"8","0","5","0","3","S","2",,63,0,"300",2000-06-28,"120","06","06",,"1",,,,,,,,,,,,"-","-","A","B","06","A",2000
"LEAV",14448,"RADE","N","219051171",150700,"13570","BCCH","1","P",,"U",,,"0","5","0","4","S","1",,66,0,"300",2000-06-28,"120","06","06",,"1",,,,,,,,,,,,"-","-","A","B","06","A",2000
"LEAV",14448,"RADE","N","219051172",150700,"13570","BCCH","6","PS",,"U",,"6","0","0","0",,"A","0",,63,0,"300",2000-06-28,"120","06","06",,"6",,,,,"6",,,,,,,"-","-","A","B","06","A",2000
"LEAV",14448,"RADE","N","220003258",150700,"13570","BCCH","2","P",,"U",,"8","0","0","2","0","J","2",,67,13,"300",2001-06-17,"111","08","08",,,,,,,,,,,,,,"-","B","A","B","05","A",2001
"LEAV",14448,"RADE","N","220003259",150700,"13570","BCCH","1","P",,"F","B","8","0","2","3","0","A","1",,62,12.6,"300",2001-06-17,"111","08","08",,"6",,,,,"6",,,,,,,"-","B","A","B","05","A",2001
"LEAV",14449,"SPHA","N","214005936",150500,"13560","CACH","5","PS",,"F","B","6","0","2","0","0","S","2",,62,13,"300",1998-06-07,"073","10","10",,"5","5",,,"5","5",,,,,,,"-","-","-","M","04","A",1998
"LEAV",14449,"SPHA","U",,150700,"13570","BCCH","0",,,"U",,,,,,,,,,0,0,"000",1997-05-29,"073","02","02",,,,,,,,,,,,,,"U","-","-","B","03","A",1997
"LEAV",14449,"SPHA","U",,150700,"13570","BCCH","0",,,"U",,,,,,,,,,0,0,"000",1999-06-17,"071","06","06",,,,,,,,,,,,,,"U","-","-","B","05","A",1999
"LEAV",14449,"SPHA","U",,150700,"13570","BCCH","1","P",,"U",,,,,,,,,,0,0,"000",1999-06-24,"075","06","06",,,,,,,,,,,,,,"U","-","-","B","06","A",1999
"LEAV",14449,"SPHA","U",,150700,"13570","BCCH","2","JS",,"U",,"1","0","0","4","0","A","1","3",65,0,"000",1999-06-24,"083","09","09","L",,,,,,,,,,,,,"U","-","-","B","06","A",1999
"LEAV",14449,"SPHA","U",,150700,"13570","BCCH","0",,,"U",,,,,,,,,,0,0,"000",1999-07-02,"104","05","05",,,,,,,,,,,,,,"U","-","-","B","07","A",1999
"LEAV",14449,"SPHA","U",,150700,"13570","BCCH","0",,,"U",,,,,,,,,,0,0,"000",1999-07-02,"104","05","05",,,,,,,,,,,,,,"U","-","-","B","07","A",1999
"LEAV",14449,"SPHA","U",,150700,"13570","BCCH","0",,,"U",,,,,,,,,,0,0,"000",2000-08-06,"075","06","06",,,,,,,,,,,,,,"U","-","-","B","10","A",2000
"LEAV",14449,"SPHA","N","159113318",150700,"13570","BCCH","1","P",,"U",,"0","0","0","3",,"S",,,65,0,"300",2000-07-25,"085","05","05",,,,,,,,,,,,,,"-","B","-","B","09","A",2000
"LEAV",14449,"SPHA","N","193045667",150700,"13570","BCCH","2","JS",,"U",,"2","0","0","0","1","N","1","3",63,11,"300",1994-07-23,"091","03","03",,,,,,,,,,,,,,"-","*","-","B","09","A",1994
"LEAV",14449,"SPHA","R","193045667",150700,"13570","BCCH","2","R",,"U",,"6","0","0","0","2","N","1","0",65,11,"300",1994-08-07,"072","05","05",,,,,,,,,,,,,,"-","*","-","B","10","A",1994
"LEAV",14449,"SPHA","N","193045707",150700,"13570","BCCH","2","S",,"U",,"2","0","0","0","0","N","0",,65,12.5,"300",1995-05-31,"102","06","06",,,,,,,,,,,,,,"-","-","-","B","03","A",1995
"LEAV",14449,"SPHA","N","193045709",150700,"13570","BCCH","5","AS",,"U",,"6","0","1","1","0","N","2",,64,12,"300",1995-05-31,"115","05","05",,,,,,,,,,,,,,"-","-","-","B","03","A",1995
"LEAV",14449,"SPHA","N","193045780",150700,"13570","BCCH","6","SA",,"U",,"6","0","0","0","0","S","1","0",65,11.5,"300",1996-06-07,"063","06","06",,,,,,,,,,,,,,"-","-","-","B","04","A",1996
"LEAV",14449,"SPHA","N","212022466",150700,"13570","BCCH","6","A",,"F","B","8","0","1","1","0","N","1","0",65,14,"300",1997-06-05,"105","03","03",,,,,,,,,,,,,,"-","-","-","B","04","A",1997
"LEAV",14449,"SPHA","N","212022484",150700,"13570","BCCH","1","A",,"F","B","8","0","1","1","0","N","1","0",0,0,"300",1997-06-23,"084","07","07",,,,,,,,,,,,,,"-","-","-","B","06","A",1997
"LEAV",14449,"SPHA","N","212022485",150700,"13570","BCCH","1","B",,"F","B","8",,"1",,,,,,64,0,"500",1997-06-23,"084","07","07","L",,,,,,,,,,,,,"-","-","-","B","06","A",1997
"LEAV",14449,"SPHA","N","212022487",150700,"13570","BCCH","6","A",,"F","B","8","0","1","3","0","N","1","0",65,11,"300",1997-06-23,"095","09","09",,,,,,,,,,,,,,"-","-","-","B","06","A",1997
"LEAV",14449,"SPHA","N","212022488",150700,"13570","BCCH","1","B",,"F","B","8","0","4","2","0","N","2","0",66,12,"300",1997-06-23,"105","03","03",,,,,,,,,,,,,,"-","-","-","B","06","A",1997
"LEAV",14449,"SPHA","N","212022497",150700,"13570","BCCH","5","A",,"U",,"8","0","0","1","0","N","0","0",67,12,"300",1997-07-03,"073","03","03",,,,,,,,,,,,,,"-","-","-","B","07","A",1997
"LEAV",14449,"SPHA","N","212022498",150700,"13570","BCCH","5","A",,"F","B","8","0","2","2","0","N","1","0",63,13,"300",1997-07-03,"085","03","03",,,,,,,,,,,,,,"-","-","-","B","07","A",1997
"LEAV",14449,"SPHA","N","212022499",150700,"13570","BCCH","6","A",,"F","B","8","0","1","1","0","N","1","0",61,11,"300",1997-07-03,"085","03","03",,,,,,,,,,,,,,"-","-","-","B","07","A",1997
"LEAV",14449,"SPHA","N","212153708",150700,"13570","BCCH","2","SJ",,"M","W","2","0","0","0","3","N","0","3",69,17.5,"300",1994-07-05,"085","02","02",,,,,,,,,,,,,,"-","*","-","B","07","A",1994
"LEAV",14449,"SPHA","N","212153711",150700,"13570","BCCH","2","JS",,"U",,"1","0","0","1","0","N","0","3",66,12,"300",1994-07-05,"121","01","01",,,,,,,,,,,,,,"-","*","-","B","07","A",1994
"LEAV",14449,"SPHA","N","212153802",150700,"13570","BCCH","1","S",,"F","B","6","1","2","1",,,,,66,0,"500",1994-06-01,"093","01","01",,,,,,,,,,,,,,"-","*","-","B","03","A",1994
"LEAV",14449,"SPHA","N","212153805",150700,"13570","BCCH","1","SP",,"F","B","5","0","3","2","0","N","0",,65,0,"300",1994-06-01,"110","03","03",,,,,,,,,,,,,,"-","*","-","B","03","A",1994
"LEAV",14449,"SPHA","N","212153807",150700,"13570","BCCH","1","P",,"U",,"6","1","1","0",,"S","4","0",67,0,"300",1994-06-01,"110","03","03",,,,,,,,,,,,,,"-","*","-","B","03","A",1994
"LEAV",14449,"SPHA","N","212153808",150700,"13570","BCCH","5","R",,"F","B","5","0","3","0","0","N","3","0",63,0,"300",1994-06-01,"110","06","06",,,,,,,,,,,,,,"-","*","-","B","03","A",1994
"LEAV",14449,"SPHA","R","212153808",150700,"13570","BCCH","5","S",,"F","R","6","0","0","1","3","S","3","0",64,10,"300",1994-07-05,"121","07","07",,,,,,,,,,,,,,"-","*","-","B","07","A",1994
"LEAV",14449,"SPHA","N","212153809",150700,"13570","BCCH","1","S",,"M","C","6","2","1","0","0","N","2","0",64,0,"300",1994-06-01,"110","06","06",,,,,,,,,,,,,,"-","*","-","B","03","A",1994
"LEAV",14449,"SPHA","R","212153809",150700,"13570","BCCH","1","AS",,"M","R","6","0","0","0","3","S","4","0",65,12,"300",1994-07-05,"121","07","07",,,,,,,,,,,,,,"-","*","-","B","07","A",1994
"LEAV",14449,"SPHA","N","212153811",150700,"13570","BCCH","1","S",,"U",,"6","0","0","1","0","S","2",,65,0,"300",1994-06-01,"122","03","03",,,,,,,,,,,,,,"-","*","-","B","03","A",1994
"LEAV",14449,"SPHA","R","212153811",150700,"13570","BCCH","1","R",,"U",,"0","0","0","0","0","S","0","3",67,0,"300",1994-06-17,"083","04","04",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","N","212153812",150700,"13570","BCCH","1","S",,"F","B","6","1","4","0","0","N","4",,63,11,"300",1994-06-01,"122","03","03",,,,,,,,,,,,,,"-","*","-","B","03","A",1994
"LEAV",14449,"SPHA","N","212153830",150700,"13570","BCCH","1","AS",,"F","B","6","1","3","0","0","N","0","0",63,11,"300",1994-06-10,"072","06","06",,,,,,,,,,,,,,"-","*","-","B","04","A",1994
"LEAV",14449,"SPHA","N","212153836",150700,"13570","BCCH","1","S",,"U",,"6","0","0","0","0","S","3","0",68,0,"300",1994-06-10,"122","01","01",,,,,,,,,,,,,,"-","*","-","B","04","A",1994
"LEAV",14449,"SPHA","N","212153837",150700,"13570","BCCH","2","SJ",,"U",,"0","0","0","1","1","N","0","2",61,9.5,"300",1994-06-10,"122","09","09",,,,,,,,,,,,,,"-","*","A","B","04","A",1994
"LEAV",14449,"SPHA","N","212153850",150700,"13570","BCCH","2","SJ",,"U",,"0","0","0","2","0","N","0","3",64,11,"300",1994-06-17,"070","06","06",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","R","212153850",150700,"13570","BCCH","2","SJ",,"U",,"0","0","0","0","0","N","0","3",65,13,"300",1994-06-17,"100","01","01",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","N","212153851",150700,"13570","BCCH","2","S",,"U",,"0","0","0","1","0","N","0","3",62,10,"300",1994-06-17,"070","06","06",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","N","212153852",150700,"13570","BCCH","2","S",,"U",,"0","0","0","1","0","N","0","3",67,13,"300",1994-06-17,"070","06","06",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","N","212153854",150700,"13570","BCCH","2","S",,"U",,"0","0","0","0","0","N","0","3",64,0,"300",1994-06-17,"083","06","06",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","N","212153855",150700,"13570","BCCH","2","SJ",,"U",,"0","0","0","1","0","N","0","3",62,0,"300",1994-06-17,"083","04","04",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","N","212153856",150700,"13570","BCCH","2","SJ",,"F","R","0","0","0","0","2","N","0","3",65,0,"300",1994-06-17,"083","04","04",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","R","212153856",150700,"13570","BCCH","6","R",,"F","B","6","0","1","0","0","N","1","0",65,11.5,"300",1996-06-07,"083","02","02",,,,,,,,,,,,,,"-","-","-","B","04","A",1996
"LEAV",14449,"SPHA","R","212153856",150700,"13570","BCCH","6","R",,"F","B","6","0","3","0","2","S","1",,64,11,"300",1998-06-24,"072","03","03",,"5","5",,,,,,,,,,,"-","-","-","B","06","A",1998
"LEAV",14449,"SPHA","N","212153857",150700,"13570","BCCH","2","SJ",,"U",,"0","0","0","0","0","N","0","3",0,0,"300",1994-06-17,"083","04","04",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","R","212153857",150700,"13570","BCCH","2","R",,"U",,,"0","0","0","3","S","0","0",68,11.5,"300",1994-08-07,"072","05","05",,,,,,,,,,,,,,"-","*","-","B","10","A",1994
"LEAV",14449,"SPHA","N","212153858",150700,"13570","BCCH","2","SJ",,"U",,"1","0","0","0","0","N","0","3",63,0,"300",1994-06-17,"083","04","04",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","N","212153859",150700,"13570","BCCH","2","SJ",,"U",,"0","0","0","0","0","N","0","3",66,0,"300",1994-06-17,"083","01","01",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","N","212153862",150700,"13570","BCCH","2","SJ",,"F","R","1","0","0","0","0","A","1","2",64,11.5,"300",1994-06-17,"100","10","10",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","R","212153862",150700,"13570","BCCH","2","JS",,"F","R","1","0","0","0","0","J","0","3",64,11.5,"300",1994-06-25,"070","01","01",,,,,,,,,,,,,,"-","*","-","B","06","A",1994
"LEAV",14449,"SPHA","R","212153862",150700,"13570","BCCH","5","R",,"F","B","6","0","4","1","0","N","2",,62,11.5,"300",1995-06-14,"075","01","01",,,,,,,,,,,,,,"-","-","-","B","05","A",1995
"LEAV",14449,"SPHA","N","212153863",150700,"13570","BCCH","2","SJ",,"U",,"2","0","0",,"0","N","0","3",67,16.5,"300",1994-06-17,"104","08","08",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","R","212153863",150700,"13570","BCCH","2","HS",,"U",,"2","0","0","0","3","N","0","0",67,12,"300",1994-07-15,"122","08","08",,,,,,,,,,,,,,"-","*","-","B","08","A",1994
"LEAV",14449,"SPHA","N","212153864",150700,"13570","BCCH","2","SJ",,"U",,"1","0","0","0","0","S","0","3",67,13,"300",1994-06-17,"120","05","05",,,,,,,,,,,,,,"-","*","-","B","05","A",1994
"LEAV",14449,"SPHA","N","212153878",150700,"13570","BCCH","2","JS",,"U",,"0","0","0","0","1","N","0","3",66,10,"300",1994-06-25,"085","08","08",,,,,,,,,,,,,,"-","*","-","B","06","A",1994
"LEAV",14449,"SPHA","N","212153879",150700,"13570","BCCH","2","JS",,"U",,"1","0","0","0","1","N","0","3",67,11,"300",1994-06-25,"085","08","08",,,,,,,,,,,,,,"-","*","-","B","06","A",1994
"LEAV",14449,"SPHA","N","212153881",150700,"13570","BCCH","2","JS",,"U",,"0","0","0","0","0","N","0","3",63,10.5,"300",1994-06-25,"103","05","05",,,,,,,,,,,,,,"-","*","-","B","06","A",1994
"LEAV",14449,"SPHA","N","214005942",150700,"13570","BCCH","6","PS",,"U",,"6","0","0","0","0","N","1",,66,13,"300",1998-06-07,"101","02","02",,"6","6",,,,"6",,,,,,,"-","-","-","B","04","A",1998
"LEAV",14449,"SPHA","N","214005960",150700,"13570","BCCH","2","JS",,"U",,"1","0","0","0","0","N","1",,63,12,"300",1998-06-14,"085","04","04",,,,,,,,,,,,,,"-","-","-","B","05","A",1998
"LEAV",14449,"SPHA","N","214005961",150700,"13570","BCCH","2","JS",,"U",,"0","0","0","0","0","N","1",,68,12,"300",1998-06-14,"085","04","04",,,,,,,,,,,,,,"-","-","-","B","05","A",1998
"LEAV",14449,"SPHA","N","214005963",150700,"13570","BCCH","2","JS",,"U",,"1","0","0","0","0","N","1",,63,12,"300",1998-06-14,"101","03","03",,,,,,,,,,,,,,"-","-","-","B","05","A",1998
"LEAV",14449,"SPHA","N","214005970",150700,"13570","BCCH","2","JS",,"U",,"0","0","0","0","0","N","1","3",66,12,"300",1998-06-24,"064","03","03",,,,,,,,,,,,,,"-","-","-","B","06","A",1998
"LEAV",14449,"SPHA","N","214005971",150700,"13570","BCCH","2","JS",,"U",,"0","0","0","0","0","A","1","3",67,13,"300",1998-06-24,"072","09","09",,,,,,,,,,,,,,"-","-","-","B","06","A",1998
"LEAV",14449,"SPHA","N","214005972",150700,"13570","BCCH","2","J",,"F","R","8","0","0","0","0","N","1","3",64,12,"300",1998-06-24,"085","01","01",,,,,,,,,,,,,,"-","-","-","B","06","A",1998
"LEAV",14449,"SPHA","R","214005972",150700,"13570","BCCH","5","R",,"F","B","8","0","5","0","1","S","1",,65,12,"300",1999-07-16,"104","10","10",,"6",,,,,,,,,,,,"-","-","-","B","09","A",1999
"LEAV",14449,"SPHA","N","214005975",150700,"13570","BCCH","2","JS",,"U",,"1","0","0","0","0","N","1","3",67,0,"300",1998-06-24,"112","10","10",,,,,,,,,,,,,,"-","-","-","B","06","A",1998
"LEAV",14449,"SPHA","N","214005976",150700,"13570","BCCH","2","JS",,"U",,"1","0","0","0","0","N","0","3",64,0,"300",1998-06-24,"112","10","10",,,,,,,,,,,,,,"-","-","-","B","06","A",1998
"LEAV",14449,"SPHA","N","214005977",150700,"13570","BCCH","2","JS",,"U",,"0","0","0","0","0","N","1","3",66,0,"300",1998-06-24,"112","10","10",,,,,,,,,,,,,,"-","-","-","B","06","A",1998
